Fecha,"Nombre del dispositivo",Temperatura,"Temperatura minima","Temperatura maxima","Vibracion pico X","Vibracion pico Y","Vibracion pico Z","Vibracion pico pico X","Vibracion pico pico Y","Vibracion pico pico Z","Vibracion RMS X","Vibracion RMS Y","Vibracion RMS Z","Voltaje de la bateria"
"2021-06-15 11:40:04","ROLAND 600 VERTICAL",47.00,23,47,0.825684,2.06982,1.91772,1.61548,4.10352,3.80469,0.197998,0.506592,0.468994,3.63
"2021-06-15 11:45:04","ROLAND 600 VERTICAL",46.75,23,47,0.218018,0.483643,0.296387,0.423584,0.864746,0.567383,0.0793457,0.151367,0.098877,3.63
"2021-06-15 11:50:05","ROLAND 600 VERTICAL",47.00,23,47,0.609619,2.84985,2.80566,1.10693,4.9502,4.8186,0.177979,0.861572,0.730469,3.63
"2021-06-15 11:55:05","ROLAND 600 VERTICAL",47.00,23,47.25,0.813965,2.86816,2.17871,1.53638,5.02393,4.26172,0.194336,0.499512,0.463867,3.63
"2021-06-15 12:00:06","ROLAND 600 VERTICAL",48.00,23,48,0.711426,3.53076,2.46411,1.18066,6.33276,4.86694,0.180908,1.07031,0.782471,3.63
"2021-06-15 12:05:04","ROLAND 600 VERTICAL",48.25,23,48.25,0.739746,2.18848,2.0564,1.41919,4.28564,4.11182,0.193848,0.47583,0.45459,3.63
"2021-06-15 12:10:04","ROLAND 600 VERTICAL",48.00,23,48.75,0.633301,2.79688,1.96851,1.1333,5.37988,3.86914,0.1875,0.992188,0.698486,3.63
"2021-06-15 12:15:04","ROLAND 600 VERTICAL",48.00,23,48.75,0.610107,2.61719,2.72949,1.16479,5.09033,4.68799,0.188965,0.941895,0.741455,3.63
"2021-06-15 12:20:04","ROLAND 600 VERTICAL",48.00,23,48.75,0.707031,2.30078,2.02808,1.38721,4.4436,3.84888,0.19165,0.480469,0.486328,3.63
"2021-06-15 12:25:04","ROLAND 600 VERTICAL",47.75,23,48.75,0.0229492,0.0791016,0.0605469,0.0437012,0.145752,0.114502,0.0090332,0.0280762,0.0200195,3.63
"2021-06-15 12:30:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.192627,0.335938,0.172119,0.381104,0.62207,0.328125,0.0749512,0.0957031,0.0388184,3.63
"2021-06-15 12:35:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.0283203,0.0769043,0.0444336,0.0561523,0.14209,0.079834,0.00927734,0.026123,0.0144043,3.63
"2021-06-15 12:40:05","ROLAND 600 VERTICAL",45.00,23,48.75,0.0285645,0.0805664,0.045166,0.0505371,0.149658,0.0861816,0.00878906,0.0246582,0.0141602,3.63
"2021-06-15 12:45:04","ROLAND 600 VERTICAL",45.00,23,48.75,0.057373,0.0791016,0.0683594,0.113281,0.151367,0.132812,0.0134277,0.0183105,0.0158691,3.63
"2021-06-15 12:50:04","ROLAND 600 VERTICAL",44.00,23,48.75,0.026123,0.0683594,0.0529785,0.0495605,0.124756,0.0964355,0.00952148,0.0224609,0.0192871,3.63
"2021-06-15 12:55:04","ROLAND 600 VERTICAL",44.00,23,48.75,0.206543,0.407715,0.171631,0.40332,0.652832,0.320068,0.0869141,0.0927734,0.057373,3.63
"2021-06-15 13:00:07","ROLAND 600 VERTICAL",44.00,23,48.75,0.0231934,0.064209,0.0375977,0.0441895,0.113525,0.0734863,0.0078125,0.017334,0.0126953,3.63
"2021-06-15 13:05:04","ROLAND 600 VERTICAL",44.00,23,48.75,0.026123,0.0637207,0.0407715,0.0498047,0.125244,0.0791016,0.00854492,0.0202637,0.0129395,3.63
"2021-06-15 13:10:04","ROLAND 600 VERTICAL",43.00,23,48.75,0.0476074,0.059082,0.0666504,0.0871582,0.116211,0.133057,0.010498,0.0158691,0.0163574,3.63
"2021-06-15 13:15:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0253906,0.0605469,0.0375977,0.0480957,0.114258,0.074707,0.00830078,0.0195312,0.0141602,3.63
"2021-06-15 13:20:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0458984,0.0654297,0.0825195,0.0910645,0.126465,0.147705,0.0117188,0.0166016,0.0166016,3.63
"2021-06-15 13:25:04","ROLAND 600 VERTICAL",43.00,23,48.75,0.0488281,0.0668945,0.0895996,0.0935059,0.122803,0.162354,0.0119629,0.0178223,0.017334,3.63
"2021-06-15 13:30:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0244141,0.0546875,0.0480957,0.0466309,0.103516,0.0913086,0.0078125,0.019043,0.0144043,3.63
"2021-06-15 13:35:04","ROLAND 600 VERTICAL",43.00,23,48.75,0.361084,0.938477,0.70459,0.709717,1.70972,1.37622,0.119873,0.129395,0.092041,3.63
"2021-06-15 13:40:04","ROLAND 600 VERTICAL",43.00,23,48.75,0.313232,1.24561,1.104,0.614746,2.36719,1.85278,0.115234,0.323975,0.221436,3.63
"2021-06-15 13:45:05","ROLAND 600 VERTICAL",43.25,23,48.75,0.027832,0.0522461,0.0471191,0.0500488,0.0964355,0.0812988,0.00927734,0.0168457,0.0119629,3.63
"2021-06-15 13:50:04","ROLAND 600 VERTICAL",43.00,23,48.75,0.272705,0.780518,0.516357,0.544922,1.35547,0.908447,0.112793,0.209473,0.139648,3.63
"2021-06-15 13:55:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.707275,3.55005,2.81543,1.37549,6.75757,5.57568,0.231934,1.24951,1.00562,3.63
"2021-06-15 14:00:06","ROLAND 600 VERTICAL",44.00,23,48.75,0.946289,2.26758,2.73047,1.88501,4.34229,4.94873,0.227783,0.5896,0.563232,3.63
"2021-06-15 14:05:05","ROLAND 600 VERTICAL",45.00,23,48.75,0.604004,4.34131,2.33374,1.07837,7.61865,4.31396,0.161377,0.846924,0.613281,3.63
"2021-06-15 14:10:04","ROLAND 600 VERTICAL",45.00,23,48.75,0.699951,3.2998,2.54736,1.21777,6.14185,4.91113,0.1875,0.923584,0.727539,3.63
"2021-06-15 14:15:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.878906,2.50732,2.18115,1.72632,4.72461,4.13696,0.213623,0.506348,0.476318,3.63
"2021-06-15 14:20:04","ROLAND 600 VERTICAL",47.00,23,48.75,0.683594,3.05957,2.14087,1.30762,5.68921,4.05957,0.198242,0.987793,0.767578,3.63
"2021-06-15 14:25:05","ROLAND 600 VERTICAL",47.00,23,48.75,0.869141,2.08667,1.90015,1.70264,4.0918,3.74634,0.217285,0.486572,0.468506,3.63
"2021-06-15 14:30:05","ROLAND 600 VERTICAL",47.00,23,48.75,0.594971,3.18994,2.13013,1.11792,5.55176,4.14209,0.194824,0.969727,0.741211,3.63
"2021-06-15 14:35:04","ROLAND 600 VERTICAL",47.00,23,48.75,0.565918,2.7561,2.46143,0.98999,5.19604,4.29102,0.162109,0.862549,0.65332,3.63
"2021-06-15 14:40:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.0375977,0.0410156,0.0541992,0.0717773,0.0791016,0.106201,0.00585938,0.0065918,0.00878906,3.63
"2021-06-15 14:45:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.0114746,0.0100098,0.0183105,0.0224609,0.0183105,0.0336914,0.00341797,0.00341797,0.00463867,3.63
"2021-06-15 14:50:04","ROLAND 600 VERTICAL",46.00,23,48.75,0.0422363,0.0441895,0.0600586,0.0773926,0.0856934,0.116211,0.00561523,0.0065918,0.00878906,3.63
"2021-06-15 14:55:04","ROLAND 600 VERTICAL",45.00,23,48.75,0.010498,0.0107422,0.0170898,0.020752,0.019043,0.0273438,0.00317383,0.00341797,0.00439453,3.63
"2021-06-15 15:00:06","ROLAND 600 VERTICAL",45.25,23,48.75,0.0100098,0.0117188,0.0153809,0.0192871,0.020752,0.0288086,0.00292969,0.00292969,0.00415039,3.63
"2021-06-15 15:05:04","ROLAND 600 VERTICAL",45.00,23,48.75,0.0366211,0.0473633,0.0583496,0.0710449,0.0871582,0.10376,0.00585938,0.0065918,0.00854492,3.63
"2021-06-15 15:10:04","ROLAND 600 VERTICAL",45.00,23,48.75,0.0102539,0.0114746,0.0151367,0.0197754,0.0217285,0.029541,0.00317383,0.00292969,0.00439453,3.63
"2021-06-15 15:15:05","ROLAND 600 VERTICAL",45.00,23,48.75,0.0107422,0.0102539,0.0136719,0.020752,0.0200195,0.0244141,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 15:20:05","ROLAND 600 VERTICAL",44.00,23,48.75,0.0107422,0.0119629,0.0166016,0.0200195,0.0229492,0.0285645,0.00317383,0.00341797,0.00439453,3.63
"2021-06-15 15:25:05","ROLAND 600 VERTICAL",44.00,23,48.75,0.0124512,0.0131836,0.0144043,0.0234375,0.0249023,0.0283203,0.00366211,0.00317383,0.00439453,3.63
"2021-06-15 15:30:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0473633,0.092041,0.088623,0.0898438,0.16748,0.168945,0.0117188,0.0231934,0.0231934,3.63
"2021-06-15 15:35:06","ROLAND 600 VERTICAL",43.00,23,48.75,0.0268555,0.0693359,0.0598145,0.0510254,0.135498,0.102051,0.0090332,0.0249023,0.0175781,3.63
"2021-06-15 15:40:04","ROLAND 600 VERTICAL",43.00,23,48.75,0.0476074,0.0722656,0.0820312,0.0930176,0.140869,0.15332,0.0114746,0.0187988,0.0185547,3.63
"2021-06-15 15:45:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0515137,0.0744629,0.0869141,0.0998535,0.144287,0.162598,0.0112305,0.0197754,0.0222168,3.63
"2021-06-15 15:50:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0217285,0.0869141,0.0478516,0.0402832,0.15918,0.0932617,0.00732422,0.0234375,0.0163574,3.63
"2021-06-15 15:55:08","ROLAND 600 VERTICAL",42.00,23,48.75,0.0493164,0.0852051,0.0849609,0.0947266,0.163818,0.163086,0.0107422,0.0185547,0.0209961,3.63
"2021-06-15 16:00:07","ROLAND 600 VERTICAL",43.00,23,48.75,0.026123,0.0610352,0.0686035,0.0466309,0.120361,0.122803,0.0078125,0.0212402,0.0197754,3.63
"2021-06-15 16:05:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.253174,0.325928,0.23877,0.493652,0.605225,0.411377,0.117676,0.0947266,0.0651855,3.63
"2021-06-15 16:10:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.274658,0.358887,0.254883,0.493896,0.642578,0.465576,0.118408,0.113037,0.076416,3.63
"2021-06-15 16:15:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.248779,0.368896,0.321777,0.454346,0.697021,0.621826,0.10791,0.127686,0.090332,3.63
"2021-06-15 16:20:05","ROLAND 600 VERTICAL",44.00,23,48.75,0.0554199,0.0664062,0.0810547,0.108398,0.126221,0.147705,0.0119629,0.0166016,0.0168457,3.63
"2021-06-15 16:25:05","ROLAND 600 VERTICAL",44.75,23,48.75,0.772217,2.50928,2.28149,1.34985,4.54248,4.53735,0.20874,0.785645,0.665283,3.63
"2021-06-15 16:30:05","ROLAND 600 VERTICAL",45.00,23,48.75,0.556885,1.95776,1.64502,1.08081,3.89722,3.20996,0.194824,0.637451,0.505859,3.63
"2021-06-15 16:35:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.849609,1.26074,1.23022,1.57007,2.42334,2.44775,0.205566,0.315186,0.328613,3.63
"2021-06-15 16:40:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.622559,1.84326,1.63599,1.23438,3.64111,3.21606,0.20752,0.645508,0.510986,3.63
"2021-06-15 16:45:05","ROLAND 600 VERTICAL",46.00,23,48.75,0.041748,0.081543,0.108887,0.081543,0.157227,0.176758,0.010498,0.0227051,0.0224609,3.63
"2021-06-15 16:50:05","ROLAND 600 VERTICAL",45.00,23,48.75,0.0258789,0.057373,0.0400391,0.0461426,0.109619,0.079834,0.00732422,0.0180664,0.0136719,3.63
"2021-06-15 16:55:05","ROLAND 600 VERTICAL",45.00,23,48.75,0.0166016,0.0581055,0.0424805,0.0314941,0.114258,0.0754395,0.00634766,0.0185547,0.0117188,3.63
"2021-06-15 17:00:07","ROLAND 600 VERTICAL",44.00,23,48.75,0.0527344,0.0654297,0.0710449,0.0961914,0.126465,0.141113,0.0107422,0.017334,0.0183105,3.63
"2021-06-15 17:05:05","ROLAND 600 VERTICAL",44.00,23,48.75,0.0249023,0.0600586,0.0507812,0.0449219,0.115234,0.0974121,0.00732422,0.0185547,0.015625,3.63
"2021-06-15 17:10:05","ROLAND 600 VERTICAL",44.00,23,48.75,0.045166,0.0754395,0.0771484,0.0854492,0.13916,0.15332,0.0102539,0.0178223,0.019043,3.63
"2021-06-15 17:15:05","ROLAND 600 VERTICAL",44.00,23,48.75,0.020752,0.0541992,0.0515137,0.0385742,0.107666,0.0949707,0.00708008,0.0168457,0.0168457,3.63
"2021-06-15 17:20:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0270996,0.0649414,0.0617676,0.0458984,0.125244,0.114014,0.00708008,0.0180664,0.0187988,3.63
"2021-06-15 17:25:04","ROLAND 600 VERTICAL",43.00,23,48.75,0.0515137,0.0759277,0.0935059,0.0979004,0.151367,0.168945,0.0117188,0.0202637,0.0217285,3.63
"2021-06-15 17:30:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0283203,0.0583496,0.0620117,0.0476074,0.116211,0.123779,0.00708008,0.020752,0.0217285,3.63
"2021-06-15 17:35:05","ROLAND 600 VERTICAL",43.25,23,48.75,0.0280762,0.0541992,0.0556641,0.0546875,0.102539,0.0942383,0.00805664,0.0178223,0.0183105,3.63
"2021-06-15 17:40:06","ROLAND 600 VERTICAL",43.00,23,48.75,0.0241699,0.078125,0.0463867,0.0480957,0.144043,0.0847168,0.0078125,0.0195312,0.0151367,3.63
"2021-06-15 17:45:05","ROLAND 600 VERTICAL",43.00,23,48.75,0.0258789,0.0634766,0.0390625,0.050293,0.116943,0.0749512,0.00854492,0.0200195,0.0148926,3.63
"2021-06-15 17:50:05","ROLAND 600 VERTICAL",42.00,23,48.75,0.0566406,0.0927734,0.0983887,0.108398,0.168213,0.18042,0.0126953,0.0241699,0.0251465,3.63
"2021-06-15 17:55:04","ROLAND 600 VERTICAL",42.00,23,48.75,0.0246582,0.076416,0.0493164,0.0483398,0.133301,0.0910645,0.0078125,0.0202637,0.0158691,3.63
"2021-06-15 18:00:08","ROLAND 600 VERTICAL",42.00,23,48.75,0.0532227,0.0842285,0.083252,0.101807,0.150391,0.14917,0.0117188,0.0185547,0.0178223,3.63
"2021-06-15 18:05:05","ROLAND 600 VERTICAL",42.00,23,48.75,0.0483398,0.0625,0.0698242,0.0952148,0.120361,0.137207,0.0107422,0.0163574,0.0180664,3.63
"2021-06-15 18:10:05","ROLAND 600 VERTICAL",42.00,23,48.75,0.0178223,0.0546875,0.0400391,0.0354004,0.10083,0.0791016,0.0065918,0.0158691,0.0117188,3.63
"2021-06-15 18:15:05","ROLAND 600 VERTICAL",42.00,23,48.75,0.0668945,0.078125,0.0859375,0.121094,0.146484,0.155273,0.0126953,0.0185547,0.0183105,3.63
"2021-06-15 18:20:05","ROLAND 600 VERTICAL",42.00,23,48.75,0.0258789,0.0603027,0.0380859,0.0490723,0.115479,0.0756836,0.00854492,0.0209961,0.0134277,3.63
"2021-06-15 18:25:04","ROLAND 600 VERTICAL",41.00,23,48.75,0.0222168,0.0727539,0.0385742,0.0444336,0.119873,0.0715332,0.00756836,0.0163574,0.0119629,3.63
"2021-06-15 18:30:05","ROLAND 600 VERTICAL",41.00,23,48.75,0.0422363,0.0683594,0.126953,0.0749512,0.131592,0.247803,0.0129395,0.0197754,0.0456543,3.63
"2021-06-15 18:35:05","ROLAND 600 VERTICAL",41.25,23,48.75,0.0466309,0.139893,0.267334,0.0927734,0.251221,0.510498,0.0175781,0.048584,0.124756,3.63
"2021-06-15 18:40:04","ROLAND 600 VERTICAL",41.00,23,48.75,0.0617676,0.127686,0.261963,0.122559,0.25415,0.51001,0.0158691,0.0354004,0.0825195,3.63
"2021-06-15 18:45:05","ROLAND 600 VERTICAL",41.00,23,48.75,0.0358887,0.106201,0.170654,0.0690918,0.199463,0.338379,0.0131836,0.0319824,0.067627,3.63
"2021-06-15 18:50:05","ROLAND 600 VERTICAL",40.00,23,48.75,0.0500488,0.105225,0.210449,0.0961914,0.204834,0.414795,0.0166016,0.0380859,0.0825195,3.63
"2021-06-15 18:55:05","ROLAND 600 VERTICAL",40.50,23,48.75,0.0407715,0.0380859,0.0524902,0.0737305,0.0756836,0.101807,0.00585938,0.00634766,0.00854492,3.63
"2021-06-15 19:05:05","ROLAND 600 VERTICAL",40.00,40,40.25,0.0102539,0.00976562,0.013916,0.0202637,0.0166016,0.0268555,0.00317383,0.00292969,0.00439453,3.63
"2021-06-15 19:10:05","ROLAND 600 VERTICAL",39.00,39,40.25,0.0119629,0.0102539,0.015625,0.0219727,0.0183105,0.0270996,0.00317383,0.00317383,0.00415039,3.63
"2021-06-15 19:15:05","ROLAND 600 VERTICAL",39.00,39,40.25,0.00976562,0.0114746,0.0153809,0.0183105,0.0222168,0.0288086,0.00292969,0.00317383,0.00390625,3.63
"2021-06-15 19:20:05","ROLAND 600 VERTICAL",39.00,39,40.25,0.0373535,0.0385742,0.0556641,0.0715332,0.0759277,0.108154,0.00585938,0.00634766,0.00878906,3.63
"2021-06-15 19:25:05","ROLAND 600 VERTICAL",39.00,39,40.25,0.0107422,0.00976562,0.013916,0.0209961,0.017334,0.027832,0.00317383,0.00317383,0.00415039,3.63
"2021-06-15 19:30:06","ROLAND 600 VERTICAL",39.00,39,40.25,0.0415039,0.0471191,0.0568848,0.0800781,0.0856934,0.111084,0.00585938,0.00634766,0.0090332,3.63
"2021-06-15 19:35:05","ROLAND 600 VERTICAL",38.00,38,40.25,0.010498,0.00927734,0.0151367,0.0178223,0.017334,0.0292969,0.00317383,0.00341797,0.00415039,3.63
"2021-06-15 19:40:06","ROLAND 600 VERTICAL",38.00,38,40.25,0.0107422,0.0100098,0.0168457,0.0183105,0.0195312,0.0302734,0.00292969,0.00317383,0.00415039,3.63
"2021-06-15 19:45:05","ROLAND 600 VERTICAL",38.25,38,40.25,0.0407715,0.0412598,0.0527344,0.0771484,0.0800781,0.102295,0.00585938,0.00634766,0.00854492,3.63
"2021-06-15 19:50:05","ROLAND 600 VERTICAL",37.00,37,40.25,0.0141602,0.010498,0.013916,0.0241699,0.0202637,0.0258789,0.00341797,0.00317383,0.00415039,3.63
"2021-06-15 19:55:05","ROLAND 600 VERTICAL",37.75,37,40.25,0.0102539,0.0114746,0.0148926,0.0205078,0.0212402,0.0263672,0.00292969,0.00292969,0.00366211,3.63
"2021-06-15 20:00:07","ROLAND 600 VERTICAL",37.00,37,40.25,0.0100098,0.0114746,0.0126953,0.0192871,0.0217285,0.0244141,0.00317383,0.00341797,0.00415039,3.63
"2021-06-15 20:05:05","ROLAND 600 VERTICAL",37.00,37,40.25,0.0090332,0.0112305,0.0183105,0.0175781,0.020752,0.0292969,0.00317383,0.00317383,0.00439453,3.63
"2021-06-15 20:10:05","ROLAND 600 VERTICAL",36.00,36,40.25,0.0415039,0.0402832,0.0568848,0.0778809,0.0771484,0.109375,0.00610352,0.00634766,0.00878906,3.63
"2021-06-15 20:15:05","ROLAND 600 VERTICAL",36.00,36,40.25,0.0141602,0.0107422,0.0151367,0.0256348,0.0214844,0.0302734,0.00341797,0.00317383,0.00439453,3.63
"2021-06-15 20:20:04","ROLAND 600 VERTICAL",36.00,36,40.25,0.0380859,0.0407715,0.0549316,0.0727539,0.0810547,0.104248,0.00585938,0.00634766,0.00878906,3.63
"2021-06-15 20:25:05","ROLAND 600 VERTICAL",36.00,36,40.25,0.0390625,0.0446777,0.0559082,0.0761719,0.0847168,0.110107,0.00585938,0.00634766,0.00878906,3.63
"2021-06-15 20:30:05","ROLAND 600 VERTICAL",36.00,36,40.25,0.0109863,0.00976562,0.0136719,0.0214844,0.0175781,0.0263672,0.00292969,0.00268555,0.00415039,3.63
"2021-06-15 20:35:05","ROLAND 600 VERTICAL",35.00,35,40.25,0.0402832,0.0454102,0.057373,0.0732422,0.0795898,0.109619,0.00610352,0.00634766,0.00830078,3.63
"2021-06-15 20:40:04","ROLAND 600 VERTICAL",35.50,35,40.25,0.0112305,0.0109863,0.0153809,0.0202637,0.020752,0.0266113,0.00341797,0.00292969,0.00439453,3.63
"2021-06-15 20:45:05","ROLAND 600 VERTICAL",35.00,35,40.25,0.0107422,0.0112305,0.0126953,0.020752,0.0195312,0.0234375,0.00317383,0.00292969,0.00366211,3.63
"2021-06-15 20:50:05","ROLAND 600 VERTICAL",35.00,35,40.25,0.0119629,0.0109863,0.0183105,0.0217285,0.0214844,0.0349121,0.00317383,0.00317383,0.00439453,3.63
"2021-06-15 20:55:05","ROLAND 600 VERTICAL",35.00,35,40.25,0.00976562,0.0117188,0.0148926,0.0168457,0.0187988,0.0285645,0.00268555,0.00317383,0.00439453,3.63
"2021-06-15 21:00:06","ROLAND 600 VERTICAL",34.00,34,40.25,0.0383301,0.0397949,0.0629883,0.0703125,0.0791016,0.124756,0.00561523,0.0065918,0.0090332,3.63
"2021-06-15 21:05:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:10:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:15:06","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:20:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:25:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:30:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:35:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:40:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:45:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:50:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 21:55:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:00:07","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:05:04","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:10:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:15:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:20:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:25:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:30:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:35:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:40:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:45:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:50:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 22:55:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:00:08","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:05:06","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:10:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:15:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:20:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:25:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:30:06","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:35:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:40:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:45:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:50:05","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
"2021-06-15 23:55:04","ROLAND 600 VERTICAL",34.00,34,40.25,0.0107422,0.00952148,0.0144043,0.0212402,0.019043,0.0249023,0.00317383,0.00292969,0.00390625,3.63
